Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,strategy_1_n,strategy_1,strategy_1_md,Volatility
9/27/2024,155.2200012,160.8000031,152.1900024,159.1399994,2758100,1057350,0.10085779,TMDX,S&P SmallCap 600,Health Care,Corporate Action,1,0,0.025254466,0.042637805
9/30/2024,159.3000031,159.5700073,152.6699982,157,7663100,1414100,-0.013447275,TMDX,S&P SmallCap 600,Health Care,Corporate Action,2,-0.013447275,0.005733793,0.042651065
10/1/2024,155,155.9900055,144.3399963,144.8200073,1542400,1451955,-0.077579571,TMDX,S&P SmallCap 600,Health Care,Corporate Action,3,-0.077579571,-0.022333878,0.04457301
3/6/2023,42.68999863,44.84999847,42.52999878,42.66999817,2390200,1127225,0.025474586,TNDM,S&P SmallCap 600,Health Care,Index Review,1,0,-0.000468505,0.037207477
3/7/2023,42.61999893,43.54000092,41.56999969,41.95000076,1231200,1160890,-0.016873622,TNDM,S&P SmallCap 600,Health Care,Index Review,2,-0.016873622,-0.00866711,0.036353764
3/8/2023,41.84999847,42.54000092,40.43999863,40.88999939,1061800,1174645,-0.025268209,TNDM,S&P SmallCap 600,Health Care,Index Review,3,-0.025268209,-0.014054808,0.036447937
3/9/2023,40.88000107,41.58800125,39.22499847,39.40999985,1473400,1224340,-0.036194658,TNDM,S&P SmallCap 600,Health Care,Index Review,4,-0.036194658,-0.019208239,0.036671307
3/10/2023,39.31000137,39.95999908,36.81499863,37.63000107,1282300,1237130,-0.045166171,TNDM,S&P SmallCap 600,Health Care,Index Review,5,-0.045166171,-0.023705775,0.037224403
3/13/2023,37.77999878,40.93999863,37.61000061,39.91999817,1254900,1238830,0.060855621,TNDM,S&P SmallCap 600,Health Care,Index Review,6,0.060855621,-0.010814401,0.039924296
3/14/2023,40.97999954,42.65999985,40.29499817,42.52999878,1439200,1247945,0.06538078,TNDM,S&P SmallCap 600,Health Care,Index Review,7,0.06538078,-0.000535421,0.042417644
3/15/2023,41.47999954,42.47999954,40.45999908,42.13999939,1172900,1265420,-0.009169984,TNDM,S&P SmallCap 600,Health Care,Index Review,8,-0.009169984,-0.001610445,0.042486842
3/16/2023,41.66999817,41.86999893,40.27000046,41.41999817,1009700,1280010,-0.017085933,TNDM,S&P SmallCap 600,Health Care,Index Review,9,-0.017085933,-0.003305485,0.041900727
3/17/2023,41.63000107,42.31000137,40.27999878,41.13999939,13209300,1905275,-0.00675999,TNDM,S&P SmallCap 600,Health Care,Index Review,10,-0.00675999,-0.003630825,0.041867641
3/20/2023,40.86999893,41.95000076,40.36999893,41.61000061,940200,1925175,0.011424434,TNDM,S&P SmallCap 600,Health Care,Index Review,11,0.011424434,-0.002299874,0.040932957
4/29/2022,21.15999985,21.70999908,20.54999924,20.67000008,6423700,1662600,0.024789291,TPH,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,-0.023156889,0.030961274
5/2/2022,20.35000038,21.04999924,20.28000069,20.70000076,27351300,2961010,0.001451412,TPH,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,0.001451412,-0.010869544,0.030636448
5/3/2022,20.69000053,21.22999954,20.53000069,21.15999985,2437800,3005505,0.022222177,TPH,S&P SmallCap 600,Consumer Discretionary,Corporate Action,3,0.022222177,0,0.030987815
6/10/2024,605.3740779,721.3148105,605.3740779,712.4690552,562600,86425,0.242599656,TPL,S&P MidCap 400,Energy,Index Review,1,0,0.176907108,0.056508864
6/11/2024,704.3127744,761.938365,696.2944299,755.2498779,384800,102855,0.060045868,TPL,S&P MidCap 400,Energy,Index Review,2,0.060045868,0.123787758,0.056853764
6/12/2024,763.4159494,787.5103635,749.0834426,765.6520386,291400,114620,0.013773138,TPL,S&P MidCap 400,Energy,Index Review,3,0.013773138,0.088252849,0.056810963
6/13/2024,760.0766211,775.9458082,738.7896433,752.5803833,266800,124385,-0.017072579,TPL,S&P MidCap 400,Energy,Index Review,4,-0.017072579,0.060791464,0.056986553
6/14/2024,754.2845357,762.5590041,731.1752332,738.7896729,226400,132600,-0.018324568,TPL,S&P MidCap 400,Energy,Index Review,5,-0.018324568,0.044077076,0.05742958
6/17/2024,745.4190222,756.983533,731.7071034,748.6500244,191200,140135,0.013346629,TPL,S&P MidCap 400,Energy,Index Review,6,0.013346629,0.039445568,0.057389185
6/18/2024,752.2651591,764.8048627,750.0783706,756.244751,166900,146695,0.010144562,TPL,S&P MidCap 400,Energy,Index Review,7,0.010144562,0.035602703,0.057391021
6/20/2024,758.7074076,771.4441944,756.5403393,764.6571655,190900,153990,0.011123931,TPL,S&P MidCap 400,Energy,Index Review,8,0.011123931,0.032889393,0.057338919
6/21/2024,765.2186549,765.2186549,730.7122233,743.527771,2741400,289025,-0.027632507,TPL,S&P MidCap 400,Energy,Index Review,9,-0.027632507,0.025356901,0.057689932
6/24/2024,739.3905253,743.1041939,729.9931425,736.5240479,273900,300470,-0.009419585,TPL,S&P MidCap 400,Energy,Index Review,10,-0.009419585,0.021664286,0.057841509
10/7/2022,61.45943012,62.00348753,59.88452843,60.86764908,3516200,2036080,-0.016957027,TRGP,S&P 500,Energy,Corporate Action,1,0,-0.009628808,0.035747507
10/10/2022,60.60994218,62.39483601,60.04679454,60.47631454,2869300,2111195,-0.00642927,TRGP,S&P 500,Energy,Corporate Action,2,-0.00642927,-0.007998086,0.035514661
10/11/2022,60.04679411,63.14888139,59.8940763,62.85298538,49033200,4463635,0.039299201,TRGP,S&P 500,Energy,Corporate Action,3,0.039299201,0.007558131,0.035315237
10/12/2022,62.33755668,62.79571374,61.34488912,61.88894653,2730500,4492930,-0.015337996,TRGP,S&P 500,Energy,Corporate Action,4,-0.015337996,0.001747154,0.033312891
9/5/2023,15.53999996,16.46999931,15.53999996,15.98999977,3881200,1827255,0.02499996,TRIP,S&P SmallCap 600,Communication Services,Index Review,1,0,0.028957517,0.020458285
9/6/2023,15.88000011,16.02000046,15.43999958,15.57999992,1614000,1792890,-0.025641016,TRIP,S&P SmallCap 600,Communication Services,Index Review,2,-0.025641016,0.001287,0.02121623
9/7/2023,15.40999985,15.53999996,15.25,15.47999954,2500300,1811265,-0.00641851,TRIP,S&P SmallCap 600,Communication Services,Index Review,3,-0.00641851,-0.00128701,0.020762915
9/8/2023,15.5,15.82999992,15.5,15.67000008,1964200,1832130,0.012273937,TRIP,S&P SmallCap 600,Communication Services,Index Review,4,0.012273937,0.002091379,0.021022425
9/11/2023,15.81000042,15.90999985,15.43999958,15.44999981,1647800,1860720,-0.014039583,TRIP,S&P SmallCap 600,Communication Services,Index Review,5,-0.014039583,-0.001158303,0.021158285
9/12/2023,15.38000011,15.68000031,15.27000046,15.48999977,2205200,1869225,0.002588994,TRIP,S&P SmallCap 600,Communication Services,Index Review,6,0.002588994,-0.000536253,0.020320335
9/13/2023,15.42000008,15.59000015,15.22000027,15.38000011,2439400,1812755,-0.007101334,TRIP,S&P SmallCap 600,Communication Services,Index Review,7,-0.007101334,-0.001470857,0.015606331
9/14/2023,15.55000019,15.78999996,15.43999958,15.77000046,1927200,1785960,0.025357629,TRIP,S&P SmallCap 600,Communication Services,Index Review,8,0.025357629,0.001850068,0.015987193
9/15/2023,15.76000023,16.34000015,15.68000031,15.97999954,23433400,2872390,0.013316365,TRIP,S&P SmallCap 600,Communication Services,Index Review,9,0.013316365,0.003146,0.016201669
9/18/2023,15.82999992,16.34000015,15.68000031,16.14999962,3276600,2970505,0.010638303,TRIP,S&P SmallCap 600,Communication Services,Index Review,10,0.010638303,0.003925352,0.01629698
6/6/2022,23.66149109,24.40260703,23.49880677,24.20377159,1474100,702450,0.051845931,TRN,S&P SmallCap 600,Industrials,Index Review,1,0,0.022918273,0.026171562
6/7/2022,23.91455647,24.2851162,23.74283564,24.2851162,652200,693025,0.003360824,TRN,S&P SmallCap 600,Industrials,Index Review,2,0.003360824,0.01317806,0.023794746
6/8/2022,24.00493942,24.13147266,23.58015383,23.79706573,614100,690610,-0.02009669,TRN,S&P SmallCap 600,Industrials,Index Review,3,-0.02009669,0.00190992,0.02372399
6/9/2022,23.79706509,23.79706509,23.08306366,23.09210014,635500,678230,-0.029624055,TRN,S&P SmallCap 600,Industrials,Index Review,4,-0.029624055,-0.006016009,0.023005339
6/10/2022,22.63116362,22.82096088,22.11599593,22.1973381,612400,650795,-0.038747538,TRN,S&P SmallCap 600,Industrials,Index Review,5,-0.038747538,-0.01237583,0.024834101
6/13/2022,21.72735942,21.87196732,21.23930644,21.5737133,939700,659925,-0.028094576,TRN,S&P SmallCap 600,Industrials,Index Review,6,-0.028094576,-0.014705876,0.025216602
6/14/2022,21.58275141,21.73639754,21.21219341,21.4471817,711300,670385,-0.005865082,TRN,S&P SmallCap 600,Industrials,Index Review,7,-0.005865082,-0.013368976,0.025222499
6/15/2022,21.69120951,21.87197027,21.30257506,21.63698196,785000,684835,0.00884966,TRN,S&P SmallCap 600,Industrials,Index Review,8,0.00884966,-0.010695169,0.024102198
6/16/2022,21.21219604,21.24834888,20.08244547,20.23609161,1150600,709985,-0.064745183,TRN,S&P SmallCap 600,Industrials,Index Review,9,-0.064745183,-0.016085205,0.02756076
6/17/2022,20.35358296,20.8054831,20.07340363,20.76029205,13520500,1346305,0.025904233,TRN,S&P SmallCap 600,Industrials,Index Review,10,0.025904233,-0.012261269,0.028125547
6/21/2022,21.06758536,21.75447382,20.59761049,21.61890411,1119200,1369510,0.041358381,TRN,S&P SmallCap 600,Industrials,Index Review,11,0.041358381,-0.007847761,0.029534617
6/6/2022,11.10000038,11.28999996,10.84000015,11.02999973,7888400,10522245,0.002727248,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,1,0,-0.006306365,0.051041423
6/7/2022,10.86999989,11.06999969,10.69999981,10.98999977,6006800,10229205,-0.00362647,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,2,-0.00362647,-0.004954982,0.049509069
6/8/2022,10.85999966,11.11999989,10.81999969,10.92000008,5566600,9846785,-0.006369399,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,3,-0.006369399,-0.005405414,0.049564323
6/9/2022,10.90999985,10.92000008,10.52000046,10.52999973,6830500,9710605,-0.035714317,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,4,-0.035714317,-0.012837852,0.049399465
6/10/2022,10.25,10.39999962,10.06000042,10.13000011,6065800,9356700,-0.037986669,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,5,-0.037986669,-0.017477482,0.047958186
6/13/2022,9.760000229,9.869999886,9.529999733,9.659999847,9296800,9352985,-0.046396867,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,6,-0.046396867,-0.021621629,0.048047381
6/14/2022,9.680000305,9.829999924,9.409999847,9.460000038,6354200,9297345,-0.020703914,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,7,-0.020703914,-0.021106825,0.048155075
6/15/2022,9.579999924,9.800000191,9.399999619,9.56000042,7617200,9273205,0.010570865,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,8,0.010570865,-0.017342341,0.046893468
6/16/2022,9.279999733,9.319999695,8.840000153,8.93999958,9575500,9279250,-0.064853641,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,9,-0.064853641,-0.021621629,0.046073538
6/17/2022,8.979999542,9.399999619,8.899999619,9.159999847,53797600,10689250,0.024608532,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,10,0.024608532,-0.017477482,0.038292867
6/21/2022,9.100000381,9.239999771,8.789999962,8.869999886,11631200,10524890,-0.031659385,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,11,-0.031659385,-0.018263722,0.037777843
6/6/2022,10.17000008,10.39000034,9.970000267,10.10000038,5626613,6837503.65,0.001984172,UA,S&P MidCap 400,Consumer Discretionary,Index Review,1,0,-0.006882959,0.055318227
6/7/2022,9.920000076,10.19499969,9.840000153,10.10999966,3405242,6651801.05,0.000990027,UA,S&P MidCap 400,Consumer Discretionary,Index Review,2,0.000990027,-0.002949873,0.054895461
6/8/2022,10,10.23999977,9.949999809,10.03999996,2755834,6362793.1,-0.006923808,UA,S&P MidCap 400,Consumer Discretionary,Index Review,3,-0.006923808,-0.004260902,0.054944786
6/9/2022,9.949999809,10.06989956,9.720000267,9.729999542,3983084,6362890.95,-0.030876536,UA,S&P MidCap 400,Consumer Discretionary,Index Review,4,-0.030876536,-0.010816139,0.054524309
6/10/2022,9.470000267,9.590000153,9.279999733,9.340000153,4175381,6219141.95,-0.040082159,UA,S&P MidCap 400,Consumer Discretionary,Index Review,5,-0.040082159,-0.016322516,0.054049402
6/13/2022,9,9.100000381,8.784999847,8.869999886,5086323,6189850.4,-0.050321227,UA,S&P MidCap 400,Consumer Discretionary,Index Review,6,-0.050321227,-0.021304493,0.053968102
6/14/2022,8.920000076,9.039999962,8.649999619,8.659999847,4556775,6265256.9,-0.023675315,UA,S&P MidCap 400,Consumer Discretionary,Index Review,7,-0.023675315,-0.021210847,0.054087425
6/15/2022,8.789999962,8.989999771,8.664999962,8.789999962,7263847,6482546.45,0.015011561,UA,S&P MidCap 400,Consumer Discretionary,Index Review,8,0.015011561,-0.016961653,0.053062951
6/16/2022,8.520000458,8.539999962,8.069999695,8.159999847,7906169,6701610.05,-0.071672368,UA,S&P MidCap 400,Consumer Discretionary,Index Review,9,-0.071672368,-0.021960015,0.053228146
6/17/2022,8.229999542,8.619999886,8.095000267,8.380000114,49896824,7801761.55,0.026960818,UA,S&P MidCap 400,Consumer Discretionary,Index Review,10,0.026960818,-0.017600786,0.040199011
6/21/2022,8.380000114,8.460000038,8.024999619,8.079999924,9909415,7600977.1,-0.035799545,UA,S&P MidCap 400,Consumer Discretionary,Index Review,11,-0.035799545,-0.0186824,0.040173127
12/4/2023,60.00999832,60.91999817,58.56999969,58.63000107,85417300,30815680,0.022319139,UBER,S&P 500,Industrials,Index Review,1,0,-0.022996122,0.012201528
12/5/2023,58.00999832,58.65999985,57.70100021,57.97000122,39170600,31382055,-0.011257033,UBER,S&P 500,Industrials,Index Review,2,-0.011257033,-0.016997143,0.013125498
12/6/2023,58.36999893,59.97999954,58.36000061,59.75,33835000,29005535,0.030705516,UBER,S&P 500,Industrials,Index Review,3,0.030705516,-0.001444194,0.012492169
12/7/2023,59.66999817,60.99499893,59.52500153,60.97999954,34410200,28839710,0.020585766,UBER,S&P 500,Industrials,Index Review,4,0.020585766,0.004040998,0.012026556
12/8/2023,60.50999832,62.25,60.50999832,61.70000076,28844800,28783835,0.01180717,UBER,S&P 500,Industrials,Index Review,5,0.01180717,0.005632403,0.012029269
12/11/2023,61.52999878,62.99000168,60.93999863,62.45999908,30389700,28941890,0.012317639,UBER,S&P 500,Industrials,Index Review,6,0.012317639,0.006804424,0.011089019
12/12/2023,62.06499863,63.02500153,61.83000183,62.72000122,27144300,29247760,0.004162698,UBER,S&P 500,Industrials,Index Review,7,0.004162698,0.006451313,0.01112903
12/13/2023,62.70999908,62.88000107,61.45000076,61.97000122,41661700,29799750,-0.011957908,UBER,S&P 500,Industrials,Index Review,8,-0.011957908,0.004082659,0.010804471
12/14/2023,62.00999832,62.81000137,60.61000061,62.5,44818100,30919670,0.008552506,UBER,S&P 500,Industrials,Index Review,9,0.008552506,0.004610346,0.010582651
12/15/2023,62.15999985,63.52999878,61.40999985,61.86000061,364231800,48090720,-0.01023999,UBER,S&P 500,Industrials,Index Review,10,-0.01023999,0.003082823,0.011237829
12/18/2023,62.00999832,62.49000168,61.33000183,61.72999954,28614000,48715445,-0.002101537,UBER,S&P 500,Industrials,Index Review,11,-0.002101537,0.002605628,0.011321842
2/21/2024,76.31999969,77.48999786,75.875,76.44000244,15102100,24833110,-0.002088721,UBER,DJTA,Ground Transportation,Corporate Action,1,0,0.001572363,0.038058601
2/22/2024,79.58999634,79.72000122,77.51000214,78.02999878,16766400,24809525,0.020800579,UBER,DJTA,Ground Transportation,Corporate Action,2,0.020800579,0.011202824,0.037894798
2/23/2024,78.5,78.97000122,77.72000122,78.19999695,15648800,24493815,0.002178626,UBER,DJTA,Ground Transportation,Corporate Action,3,0.002178626,0.008211029,0.037495023
2/26/2024,78.27999878,78.5,77.30000305,78.36000061,16617300,24669700,0.002046083,UBER,DJTA,Ground Transportation,Corporate Action,4,0.002046083,0.006682393,0.037337868
2/17/2023,88.31568847,88.31568847,83.9734184,85.13985443,2125000,318545,-0.078604059,UFPI,S&P MidCap 400,Industrials,Corporate Action,1,0,-0.035960021,0.025678942
2/21/2023,84.32628194,84.54192631,79.2684732,80.11144257,919700,356090,-0.059060611,UFPI,S&P MidCap 400,Industrials,Corporate Action,2,-0.059060611,-0.046448406,0.028522046
2/22/2023,82.49332625,82.52273094,79.02343037,81.97381592,17550900,1224500,0.023247283,UFPI,S&P MidCap 400,Industrials,Corporate Action,3,0.023247283,-0.023936376,0.02913564
2/23/2023,82.65995724,83.85579794,82.39530004,83.59114075,743800,1250655,0.019729774,UFPI,S&P MidCap 400,Industrials,Corporate Action,4,0.019729774,-0.013374033,0.029353756
6/6/2022,23.04000092,23.20000076,21.97999954,22.19000053,3152400,3107745,0.002258408,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,1,0,-0.036892376,0.054193353
6/7/2022,21.64999962,22.56999969,21.37000084,21.98999977,3007400,3183260,-0.009013103,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,2,-0.009013103,-0.022786482,0.054207535
6/8/2022,22.01000023,22.55999947,21.84000015,22,2452900,3243480,0.000454763,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,3,0.000454763,-0.015046309,0.054043178
6/9/2022,21.90999985,22.20000076,21.67000008,21.72999954,1938500,3249770,-0.012272748,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,4,-0.012272748,-0.014214424,0.052557222
6/10/2022,21.34000015,21.72999954,21.05999947,21.23999977,1629500,3236495,-0.022549461,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,5,-0.022549461,-0.015625009,0.052333319
6/13/2022,20.69000053,21.11000061,20.29999924,20.72999954,2822400,3305165,-0.02401131,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,6,-0.02401131,-0.016710079,0.052257313
6/14/2022,20.72999954,21.18000031,20.54000092,21.04999924,1981100,3271755,0.015436551,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,7,0.015436551,-0.0123388,0.0524253
6/15/2022,21.31999969,21.75,21.12000084,21.42000008,2161500,3275580,0.017577238,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,8,0.017577238,-0.008789067,0.051618929
6/16/2022,20.63999939,21.04999924,20.23999977,20.34000015,2799900,3320330,-0.050420164,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,9,-0.050420164,-0.013020836,0.047043505
6/17/2022,20.17000008,21.26000023,19.86000061,20.96999931,16040000,4013685,0.03097341,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,10,0.03097341,-0.008984382,0.046619825
6/21/2022,21.17000008,21.39999962,19.93000031,20,3173800,4037990,-0.046256526,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,11,-0.046256526,-0.011994953,0.047766106
3/6/2023,39.52999878,41.27999878,39.34000015,40.09999847,5890300,1815720,0.03697958,USFD,S&P MidCap 400,Consumer Staples,Index Review,1,0,0.014419421,0.01729738
3/7/2023,40.04999924,40.65999985,39.55500031,39.88999939,2525700,1857040,-0.005236885,USFD,S&P MidCap 400,Consumer Staples,Index Review,2,-0.005236885,0.004553512,0.017397127
3/8/2023,38.45999908,38.90000153,37.93999863,38.65999985,5450700,2063530,-0.030834785,USFD,S&P MidCap 400,Consumer Staples,Index Review,3,-0.030834785,-0.007336192,0.018964904
3/9/2023,38.77999878,38.90000153,37.24000168,37.27000046,3099700,2160595,-0.035954459,USFD,S&P MidCap 400,Consumer Staples,Index Review,4,-0.035954459,-0.014292932,0.020365077
3/10/2023,37.08000183,37.29999924,35.71500015,36.20999908,3072700,2258320,-0.028441142,USFD,S&P MidCap 400,Consumer Staples,Index Review,5,-0.028441142,-0.016797368,0.02098301
3/13/2023,35.65000153,36.43000031,35.20999908,36.09999847,3638400,2362975,-0.003037852,USFD,S&P MidCap 400,Consumer Staples,Index Review,6,-0.003037852,-0.014461592,0.02099126
3/14/2023,36.70999908,37.18000031,35.94499969,36.54999924,3193100,2472035,0.012465396,USFD,S&P MidCap 400,Consumer Staples,Index Review,7,0.012465396,-0.010769396,0.021071766
3/15/2023,35.79999924,35.99000168,34.86999893,35.50999832,4500400,2651595,-0.028454198,USFD,S&P MidCap 400,Consumer Staples,Index Review,8,-0.028454198,-0.012711866,0.02200525
3/16/2023,35.11999893,35.31000137,34.45999908,34.58000183,3587800,2753065,-0.026189708,USFD,S&P MidCap 400,Consumer Staples,Index Review,9,-0.026189708,-0.013913475,0.022605112
3/17/2023,34.40000153,35.15000153,33.95999908,35.06000137,32994200,4218465,0.013880842,USFD,S&P MidCap 400,Consumer Staples,Index Review,10,0.013880842,-0.011307861,0.021083569
3/20/2023,35.25999832,35.86500168,34.59999847,34.66999817,3549400,4131065,-0.011123879,USFD,S&P MidCap 400,Consumer Staples,Index Review,11,-0.011123879,-0.011176783,0.019021408
3/6/2023,74.77999878,77.70999908,73.86000061,75.65000153,2929500,1017010,0.047638866,VAL,S&P MidCap 400,Energy,Index Review,1,0,0.011634164,0.033573456
3/7/2023,75.08999634,75.76999664,73.43000031,73.48999786,1112200,1044735,-0.028552592,VAL,S&P MidCap 400,Energy,Index Review,2,-0.028552592,-0.008625307,0.034169099
3/8/2023,73,73.51999664,70.51000214,71.27999878,1324500,1065150,-0.030072107,VAL,S&P MidCap 400,Energy,Index Review,3,-0.030072107,-0.01560132,0.033312339
3/9/2023,71.30000305,72.08999634,67.12000275,67.15000153,1356200,1075615,-0.057940479,VAL,S&P MidCap 400,Energy,Index Review,4,-0.057940479,-0.025508148,0.034702879
3/10/2023,67.33999634,69.12999725,64.18000031,64.62999725,1249300,1102285,-0.037527985,VAL,S&P MidCap 400,Energy,Index Review,5,-0.037527985,-0.0271463,0.035335971
3/13/2023,61.79999924,65.15000153,61.63999939,64.01999664,1211200,1135150,-0.009438351,VAL,S&P MidCap 400,Energy,Index Review,6,-0.009438351,-0.023981462,0.035088854
3/14/2023,65.08000183,68.37999725,64.62999725,65.76000214,1068500,1167220,0.027179094,VAL,S&P MidCap 400,Energy,Index Review,7,0.027179094,-0.017231492,0.035961812
3/15/2023,62,63.09999847,60.08000183,61.66999817,1824200,1225630,-0.062195922,VAL,S&P MidCap 400,Energy,Index Review,8,-0.062195922,-0.021914283,0.037834047
3/16/2023,60.27999878,62.63000107,59.25500107,61.86000061,1220200,1253660,0.003080954,VAL,S&P MidCap 400,Energy,Index Review,9,0.003080954,-0.01919705,0.037903245
3/17/2023,61.33000183,61.70000076,58.15000153,59.74000168,9912500,1722060,-0.034270917,VAL,S&P MidCap 400,Energy,Index Review,10,-0.034270917,-0.020112326,0.038179889
3/20/2023,60.24000168,62.47999954,60.24000168,62.22000122,848200,1716395,0.041513215,VAL,S&P MidCap 400,Energy,Index Review,11,0.041513215,-0.015269029,0.038282806
3/28/2024,14.97254996,15.2789194,14.95278471,15.16032505,9844700,8206615,0.016567292,VFC,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,0.01254129,0.025072777
4/1/2024,15.19985624,15.26903604,14.93301826,15.12079334,5786100,8087455,-0.002607577,VFC,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,-0.002607577,0.004950505,0.025058929
4/2/2024,14.54758642,14.60688311,13.91508233,14.11273956,81235300,11787935,-0.066666726,VFC,S&P SmallCap 600,Consumer Discretionary,Corporate Action,3,-0.066666726,-0.019141928,0.02824515
4/3/2024,14.04355949,14.15227073,13.65812719,13.74707317,8129900,11902600,-0.025910376,VFC,S&P SmallCap 600,Consumer Discretionary,Corporate Action,4,-0.025910376,-0.020462059,0.02854664
6/6/2022,29.44220346,29.82879379,28.48451895,28.51087952,57119300,12856890,0.03376878,VICI,S&P 500,Real Estate,Index Review,1,0,-0.031632277,0.02255136
6/7/2022,28.13307939,28.9413986,27.4741222,28.21215439,198882200,22168230,-0.010477584,VICI,S&P 500,Real Estate,Index Review,2,-0.010477584,-0.020889216,0.017476189
6/8/2022,27.983713,28.18579446,27.50047677,27.64105415,13388400,22255840,-0.020243056,VICI,S&P 500,Real Estate,Index Review,3,-0.020243056,-0.020391922,0.017385204
10/18/2023,55.15999985,56.65000153,53.72999954,54.93999863,949900,295180,0.022710301,VICR,S&P SmallCap 600,Industrials,Corporate Action,1,0,-0.00398842,0.022054099
10/19/2023,54.65000153,55.90999985,53.54999924,53.63999939,4780100,519580,-0.023662164,VICR,S&P SmallCap 600,Industrials,Corporate Action,2,-0.023662164,-0.013778104,0.022517817
10/20/2023,53.5,53.79999924,51.06999969,51.77999878,584400,537035,-0.034675627,VICR,S&P SmallCap 600,Industrials,Corporate Action,3,-0.034675627,-0.020425436,0.023461198
6/10/2024,24.41866898,25.48034992,23.2776082,24.08131218,4978200,1260275,0.102680608,VIRT,S&P SmallCap 600,Financials,Index Review,1,0,-0.013815528,0.031625979
6/11/2024,23.71418916,24.19541914,23.24784386,23.76380157,2004200,1319395,-0.013184938,VIRT,S&P SmallCap 600,Financials,Index Review,2,-0.013184938,-0.013409154,0.031588127
6/12/2024,23.95232293,24.33432997,23.68442348,23.93247986,1868600,1335965,0.007098119,VIRT,S&P SmallCap 600,Financials,Index Review,3,0.007098119,-0.00663685,0.02988079
6/13/2024,23.81341061,24.05650668,23.25776489,23.29745293,1312500,1365820,-0.026534105,VIRT,S&P SmallCap 600,Financials,Index Review,4,-0.026534105,-0.011479087,0.030499212
6/14/2024,23.14862032,23.54054983,23.0990098,23.23792076,1204300,1392360,-0.002555308,VIRT,S&P SmallCap 600,Financials,Index Review,5,-0.002555308,-0.009670865,0.030102246
6/17/2024,23.3073767,23.54551059,23.09901025,23.22799873,1386300,1386800,-0.000426976,VIRT,S&P SmallCap 600,Financials,Index Review,6,-0.000426976,-0.008126776,0.030099774
6/18/2024,23.20815289,23.61496518,23.01963142,23.03947449,1254500,1404550,-0.00811625,VIRT,S&P SmallCap 600,Financials,Index Review,7,-0.00811625,-0.008068736,0.030006504
6/20/2024,23.03947441,23.18830974,22.57312913,22.99978638,1873700,1450755,-0.001722614,VIRT,S&P SmallCap 600,Financials,Index Review,8,-0.001722614,-0.007263308,0.029595281
6/21/2024,23.138697,23.138697,22.5135958,22.84103012,16488700,2211780,-0.00690251,VIRT,S&P SmallCap 600,Financials,Index Review,9,-0.00690251,-0.007178655,0.029405818
6/24/2024,22.91048577,23.54550946,22.63266197,23.37683105,1793000,2272445,0.023457827,VIRT,S&P SmallCap 600,Financials,Index Review,10,0.023457827,-0.004266563,0.029742888
3/30/2022,26.39999962,27.47999954,25.60000038,25.90999985,8208500,1595525,0.147475639,VIR,S&P SmallCap 600,Health Care,Corporate Action,1,0,-0.018560598,0.059590361
3/31/2022,25.70999908,26.42000008,25.51000023,25.71999931,3799600,1721845,-0.007333097,VIR,S&P SmallCap 600,Health Care,Corporate Action,2,-0.007333097,-0.012878794,0.059654246
4/1/2022,25.82999992,26.40999985,24.22999954,25.29999924,20854800,2702605,-0.016329708,VIR,S&P SmallCap 600,Health Care,Corporate Action,3,-0.016329708,-0.013888894,0.058726589
4/4/2022,25.70000076,26.35499954,24.43000031,25.32999992,2069300,2751380,0.001185798,VIR,S&P SmallCap 600,Health Care,Corporate Action,4,0.001185798,-0.010132573,0.058081227
9/9/2024,47.56000137,49.36999893,46.61999893,46.86999893,3333500,938550,0.027850888,VNOM,S&P MidCap 400,Energy,Index Review,1,0,-0.014508041,0.017959493
9/10/2024,46.61999893,46.63999939,44.34000015,44.79000092,2035600,1010695,-0.044378026,VNOM,S&P MidCap 400,Energy,Index Review,2,-0.044378026,-0.029121114,0.019579622
